"","ONCODG1","OAW28","EFO27","EFO21","RMUGS","RMGI","NIHOVCAR3","SNU8","SKOV3","Caov3","Caov4","OC314","OAW42","TOV21G","OVMANA","FUOV1","OVKATE","MCAS","IGROV1","OVCAR4","OVCAR8","OV7","OV90","OV56","OVISE","OVK18","TYKnu","JHOC5","JHOM1","JHOM2B","JHOS2","JHOS4","SNU119","COV318","COV362","COV644","A2780","KURAMOCHI","TOV112D","HeyA8","OVTOKO","OVSAHO","X59M","ES2"
"FOXS1",8.53908185180701,6.03236128340145,0.451834381862735,4.90646310055104,0.451834381862735,0.451834381862735,6.50360481382856,3.60851854126837,8.44863314157051,0.451834381862735,8.8017033566918,0.451834381862735,1.59716548045943,2.10582666251975,2.05485827364415,5.26888586758972,9.01893363722599,0.451834381862735,3.34192574565269,8.55554958385852,0.451834381862735,2.64485532754642,0.451834381862735,0.451834381862735,0.451834381862735,0.451834381862735,2.72252539785029,0.451834381862735,6.51581282991113,2.10014466666642,3.32910071018651,9.8363684657113,5.10921140931448,8.74572960184801,9.51938337075229,2.06727024090655,2.75353228361808,9.01704508877407,1.95252756604624,1.78112707587414,0.451834381862735,5.68365849225218,5.10098203939437,0.451834381862735
"RAI2",10.2622870630879,8.51880434096944,4.14257587646427,8.60719150514928,5.00388866984482,6.87376935869888,9.54630159522389,3.70136967045716,8.59093234652971,8.5571246218376,10.9172129228208,4.94249458745038,9.58061304033666,0.451834381862735,7.89671456648462,6.03891107031972,10.9336386660154,0.451834381862735,8.09670242973791,10.4672581298988,6.52662124836593,0.451834381862735,2.49193982397543,2.24645538262469,9.33322504801064,0.451834381862735,0.451834381862735,6.62110492809194,3.03108951495031,2.89828367925238,10.9803912714027,8.24429355538686,7.90217531948875,7.95427143767578,10.6904384304216,5.75618867175487,1.56598659467433,8.68217099545521,0.451834381862735,1.78112707587414,3.87713844106334,10.2565212274327,3.71584161356038,0.451834381862735
"LINC02611",4.06325646758722,4.62784075820457,0.451834381862735,2.350656662569,2.14149739019432,0.451834381862735,2.49137687617532,6.25604549292264,0.451834381862735,1.7514664719712,2.81603462714735,5.97978295125969,0.451834381862735,0.451834381862735,0.451834381862735,3.49377610233237,6.56725604954606,0.451834381862735,0.451834381862735,2.94385593402533,0.451834381862735,0.451834381862735,3.73730270606998,0.451834381862735,0.451834381862735,0.451834381862735,0.451834381862735,1.56445369219052,0.451834381862735,4.04793977643724,0.451834381862735,4.49528941029443,4.5310722859631,4.06462951194114,3.95014433970189,0.451834381862735,0.451834381862735,6.19254609791651,1.95252756604624,0.451834381862735,0.451834381862735,6.42473301386143,2.14461125131261,0.451834381862735
"RHEX",12.5025618448878,6.58193920341007,0.451834381862735,10.770651168464,0.451834381862735,9.45661737968626,13.1594649864992,8.91976039138325,9.36136576720729,3.4426876750038,10.6778151322318,9.75579975029212,8.02613515140445,6.64222693806148,8.18322272203364,9.20112703684564,11.7080280517754,0.451834381862735,6.05892138514001,11.2590975261885,1.56801627441701,0.451834381862735,1.69179169239647,7.58969293080551,7.22703181323677,1.81375331273491,1.96983550412547,6.54390620010679,6.69751443843026,0.451834381862735,4.39099725814708,10.6045590538706,7.41301187987154,10.2155344893099,9.9423137707397,2.64137247543603,1.56598659467433,11.5075555264139,0.451834381862735,3.64987200781736,8.28290998272997,10.9078607376712,2.47590890586065,0.451834381862735
"DAPL1",4.91436542053733,6.81185632500115,2.4316969380918,1.83943029387113,0.451834381862735,2.46888924338176,3.33108321234709,1.94579736399999,1.6701451341909,0.451834381862735,10.3218620232273,3.46912461336806,0.451834381862735,0.451834381862735,4.13643631078228,0.451834381862735,7.13336542888861,0.451834381862735,0.451834381862735,4.18900760544016,0.451834381862735,1.79446714069703,0.451834381862735,0.451834381862735,0.451834381862735,0.451834381862735,0.451834381862735,0.451834381862735,2.0624144419642,2.89828367925238,1.97297676173607,3.64810365088559,0.451834381862735,4.66982153169964,5.63764916542132,2.64137247543603,1.99264990504664,10.6237526588358,0.451834381862735,0.451834381862735,0.451834381862735,7.71914290617678,1.68113498911435,0.451834381862735
"MEIS1-AS2",0.451834381862735,1.45577350514548,0.451834381862735,4.97084127476396,1.67876217963358,0.451834381862735,5.33124290698933,3.50910293585561,4.00639142434342,3.85570595131852,4.22020425402719,1.56204372492984,0.451834381862735,0.451834381862735,0.451834381862735,0.451834381862735,4.97266646147808,0.451834381862735,0.451834381862735,3.70000213570987,2.30387935668106,0.451834381862735,2.75597181889804,0.451834381862735,0.451834381862735,2.50766207994219,1.54881087289452,0.451834381862735,0.451834381862735,0.451834381862735,5.85065814257269,6.64719982720197,4.90498117919329,3.49210208377089,5.48040125066705,0.451834381862735,5.45397547777575,5.1787538174627,6.04048456650246,0.451834381862735,0.451834381862735,5.654874897331,1.68113498911435,0.451834381862735
"OXGR1",6.57028496529041,6.66272002899345,0.451834381862735,0.451834381862735,4.80096517746469,0.451834381862735,7.69124092517542,3.28618678172635,0.451834381862735,6.06199193234024,7.08832987480946,3.6778938868766,0.451834381862735,0.451834381862735,3.0204437645139,6.90820682435496,7.00573592753398,0.451834381862735,0.451834381862735,0.451834381862735,7.77270133490122,1.79446714069703,4.22862811195505,0.451834381862735,1.54091582931337,3.38254257243062,1.54881087289452,0.451834381862735,3.58807953818784,0.451834381862735,4.79021962171586,3.86270788321882,7.16698095132359,3.49210208377089,4.78111828369348,0.451834381862735,0.451834381862735,8.89022322551464,0.451834381862735,1.78112707587414,0.451834381862735,6.37267742709116,3.4597732138287,3.34341247686051
"ZIC4",9.94198815821812,1.45577350514548,0.451834381862735,9.55968150539214,0.451834381862735,1.93144157609489,9.58310996695941,1.53074460520565,1.6701451341909,8.2434651759993,5.05143367119539,4.09498654995008,0.451834381862735,0.451834381862735,2.62571198339195,6.13132536895747,9.13276676277657,0.451834381862735,3.34192574565269,6.94733957944694,1.56801627441701,1.79446714069703,4.38584934580442,1.53074822989358,0.451834381862735,1.81375331273491,1.54881087289452,0.451834381862735,0.451834381862735,0.451834381862735,8.38909090707093,8.13107763159424,10.2491309512327,7.27304828185268,7.4982593181413,2.06727024090655,9.31900465954619,8.4528503876232,10.8802217667205,0.451834381862735,0.451834381862735,8.27207199314855,7.02604834120657,6.33270738604145
"LINC02302",6.31327471526884,9.09291853444304,1.65184808287029,2.99353692598379,0.451834381862735,5.15533500758867,5.57834744562504,9.07999769386154,8.16635553635251,1.7514664719712,2.96920711513021,0.451834381862735,0.451834381862735,2.10582666251975,7.33673550746865,3.86427924362564,4.4893853133586,0.451834381862735,0.451834381862735,6.2392064501085,0.451834381862735,2.29246933310086,0.451834381862735,2.48724063796629,5.64657407526417,0.451834381862735,0.451834381862735,1.56445369219052,2.8477271441236,0.451834381862735,7.83124694163563,7.61298771102926,1.72542261122999,6.56938518583672,2.54590215628457,0.451834381862735,0.451834381862735,9.11628171689271,0.451834381862735,3.32527073055677,0.451834381862735,4.75574499700396,4.69294063514868,1.62176116354264
"CASQ2",2.89064383970598,4.66764074647549,1.65184808287029,2.1226074546124,4.35754024590909,0.451834381862735,4.93468331179014,2.68974599022066,0.451834381862735,0.451834381862735,1.91166641507725,0.451834381862735,0.451834381862735,0.451834381862735,0.451834381862735,3.34482892167656,3.08016787784586,0.451834381862735,1.69719555856937,5.80128082699378,0.451834381862735,0.451834381862735,3.85011103774379,0.451834381862735,4.30755429229339,0.451834381862735,0.451834381862735,0.451834381862735,2.0624144419642,2.68275361821919,3.32910071018651,4.36145169415757,5.50241169656739,0.451834381862735,3.23040173808868,2.06727024090655,0.451834381862735,2.18941435355807,0.451834381862735,0.451834381862735,0.451834381862735,2.44229646909711,2.14461125131261,0.451834381862735
"DOK5",7.6742869787488,6.68222751045925,0.451834381862735,9.19468363823283,0.451834381862735,10.8134209361936,10.2627875762781,2.48723447412494,5.8976284195394,5.16678677469202,10.1525366251231,5.41539111062934,4.66498369429581,6.2638068990002,10.4998778469309,8.97984889598175,10.9782373298867,1.8614490970344,3.74814809287374,8.40426404426777,0.451834381862735,0.451834381862735,1.69179169239647,2.68975258385446,10.0830428247609,1.43205211048549,0.451834381862735,4.02634537184429,3.98566540532967,0.451834381862735,7.45999207954279,10.4062056073679,7.70795346246689,8.01000314853641,12.3991485363791,2.64137247543603,0.451834381862735,8.54208888101937,3.95994188213005,1.78112707587414,4.6856798238505,9.25135684874422,3.31173492972323,0.451834381862735
"NPAS3",10.2869087424581,11.398045963597,0.451834381862735,3.68190029242687,5.13924716675407,3.13751198159113,11.5736720831345,5.33447384613764,5.20288298955293,4.51311307505627,10.0327534194087,5.70164057842521,2.34853546821063,1.6516207506593,0.451834381862735,5.04934268171464,6.48985709022506,3.64116768531612,2.76481333475205,6.407840608457,2.30387935668106,0.451834381862735,3.61469683104268,0.451834381862735,2.50451020992258,0.451834381862735,2.89968972534244,4.77882594700072,6.42354856390656,0.451834381862735,6.91958257305741,7.15004911849042,7.24475291012219,10.7971930143278,7.76564458190331,2.06727024090655,1.99264990504664,6.86722429308679,4.70760844542767,3.49695465592524,0.451834381862735,8.32780213049147,7.78814145311869,6.09270916535686
"AVPR1B",9.03975646020154,3.00329048056105,0.451834381862735,7.62473229853165,0.451834381862735,3.13751198159113,9.3842627873798,6.02694872423665,4.00639142434342,3.59422726871926,6.43529842464438,5.92019533384951,3.84933841477052,3.87073349088854,4.28295748138921,4.95119280374348,7.9847918379196,0.451834381862735,2.16566815001418,7.71270078237178,0.451834381862735,0.451834381862735,1.69179169239647,4.55393439249357,3.81175513069057,0.451834381862735,1.54881087289452,2.54433124412999,1.61868772610896,1.64730418159057,0.451834381862735,7.06682678037608,4.60055620539248,6.33728794996848,6.43654630209017,0.451834381862735,0.451834381862735,7.92526906380978,0.451834381862735,0.451834381862735,2.99909970844345,5.56490350053716,0.451834381862735,0.451834381862735
"CT66",5.32324743911768,2.12981371933837,1.65184808287029,3.9626958248647,1.67876217963358,0.451834381862735,5.03273620477353,0.451834381862735,0.451834381862735,4.58647448801215,4.94818307384625,7.3903456664252,0.451834381862735,0.451834381862735,3.32594721756605,4.06644375173064,4.12808908331377,0.451834381862735,2.16566815001418,2.13432757196228,0.451834381862735,1.79446714069703,0.451834381862735,0.451834381862735,4.76457656998392,0.451834381862735,0.451834381862735,0.451834381862735,2.0624144419642,0.451834381862735,2.52189202011838,5.86855031817489,4.63407458336945,3.8625093808355,3.68523709927091,0.451834381862735,0.451834381862735,5.75821014635607,4.79452063185704,0.451834381862735,0.451834381862735,6.31867192071848,2.47590890586065,0.451834381862735
"CYP1A2",6.38803155102733,10.629143907088,2.90627349520998,1.45117258914483,9.72833809544285,1.93144157609489,2.49137687617532,2.68974599022066,0.451834381862735,2.58115249282036,8.83819358020039,0.451834381862735,0.451834381862735,0.451834381862735,2.62571198339195,6.13132536895747,2.09737710768462,0.451834381862735,2.50005735315554,4.34561710575795,3.95613047797366,0.451834381862735,0.451834381862735,0.451834381862735,8.14058605105435,0.451834381862735,0.451834381862735,1.9906153032694,2.63524819550228,2.42481692963836,7.23902723371634,1.64781558991768,6.86314783741282,0.451834381862735,4.99028557148116,0.451834381862735,0.451834381862735,3.20797307469438,0.451834381862735,0.451834381862735,0.451834381862735,0.451834381862735,1.68113498911435,0.451834381862735
"SLFN12L",2.57148291142399,1.8456021350715,2.10612583714707,1.45117258914483,0.451834381862735,0.451834381862735,4.30859450933982,2.68974599022066,2.72044163362696,5.11823143357161,3.34656132343,2.54026420894184,0.451834381862735,0.451834381862735,0.451834381862735,3.96895430266968,1.64520236064016,0.451834381862735,0.451834381862735,1.67330081909131,6.03375556333112,2.29246933310086,0.451834381862735,0.451834381862735,0.451834381862735,0.451834381862735,0.451834381862735,0.451834381862735,0.451834381862735,0.451834381862735,5.06672942702424,4.04904459009249,3.54485579960709,1.69787505150248,4.68810196407452,2.06727024090655,0.451834381862735,0.451834381862735,0.451834381862735,1.78112707587414,0.451834381862735,0.451834381862735,5.45363752158753,3.19860783236524
"NRAD1",7.86515306745857,5.10426712882669,2.90627349520998,5.69687775308312,1.67876217963358,6.68861129352319,6.30241596066246,8.90536700883819,0.451834381862735,3.07887572347024,8.42681652362396,1.98741597259112,4.37929221324875,0.451834381862735,2.62571198339195,0.451834381862735,7.71921156967292,0.451834381862735,2.16566815001418,6.89784243052929,0.451834381862735,1.79446714069703,0.451834381862735,2.24645538262469,8.03216953358876,0.451834381862735,0.451834381862735,1.56445369219052,5.95919182111095,0.451834381862735,5.29854210339872,6.00898337445077,6.62629792204613,5.49255595199496,2.54590215628457,5.65083816005704,0.451834381862735,8.93044592415668,0.451834381862735,0.451834381862735,1.70507408235967,7.64794694318412,1.68113498911435,1.62176116354264
"METTL24",4.12320043978323,5.52775036971594,0.451834381862735,0.451834381862735,0.451834381862735,0.451834381862735,3.73655004033235,0.451834381862735,2.45934520599409,6.1369430133955,3.64299503490162,1.56204372492984,0.451834381862735,0.451834381862735,2.05485827364415,2.16769753482867,3.24355924511214,0.451834381862735,2.50005735315554,0.451834381862735,1.56801627441701,0.451834381862735,1.69179169239647,0.451834381862735,3.53140253053651,0.451834381862735,0.451834381862735,2.92936766904669,1.61868772610896,0.451834381862735,0.451834381862735,3.95892950148362,4.29976280377109,6.76925450274816,2.93112960538831,0.451834381862735,2.93226772270982,5.56718645724509,2.25426045280673,0.451834381862735,0.451834381862735,7.77367325449906,0.451834381862735,0.451834381862735
"NCKAP5-AS2",6.49336672726936,6.09193220597455,0.451834381862735,0.451834381862735,0.451834381862735,0.451834381862735,5.57834744562504,2.68974599022066,0.451834381862735,8.88875304044997,3.10682558280915,3.94253125336325,0.451834381862735,1.6516207506593,0.451834381862735,2.76734602748398,3.08016787784586,0.451834381862735,0.451834381862735,0.451834381862735,0.451834381862735,1.79446714069703,2.15858698330575,2.48724063796629,0.451834381862735,0.451834381862735,0.451834381862735,0.451834381862735,6.79892318251684,1.64730418159057,6.42713707917966,4.73044115887097,4.29976280377109,5.52695266035177,4.78111828369348,7.04485010470883,0.451834381862735,3.52560887819973,0.451834381862735,2.27515395699874,0.451834381862735,2.11534464980741,4.43512916778076,3.80736695102489
"CNTN5",4.34056854524418,3.76875206303484,1.65184808287029,2.85966184857681,3.3072598711497,0.451834381862735,6.32191093483059,5.93542294977421,0.451834381862735,7.28408051625083,5.74842273247997,5.92019533384951,1.59716548045943,0.451834381862735,0.451834381862735,6.99682981236291,7.91545887650773,0.451834381862735,2.16566815001418,5.40013409889345,3.59029838340235,0.451834381862735,1.69179169239647,0.451834381862735,3.04061395252506,1.43205211048549,0.451834381862735,2.75077116288817,10.5045107824241,1.64730418159057,4.83313128723323,6.90852680783984,6.53193864277292,9.27426348569918,4.30477199964074,2.06727024090655,4.42659140235458,7.91193741933976,0.451834381862735,3.12933753518276,0.451834381862735,4.38600993869574,5.48797771176857,5.9668488814506
"GAS1RR",5.01229754226537,5.90528235911325,0.451834381862735,2.1226074546124,5.13924716675407,0.451834381862735,5.8441813108841,1.53074460520565,1.6701451341909,4.07635759899265,6.21613929093509,3.08235392813027,2.8094309088605,1.6516207506593,0.451834381862735,2.50238313456375,9.41193593327968,0.451834381862735,1.69719555856937,4.61521476844517,4.10883137383855,1.79446714069703,1.69179169239647,0.451834381862735,0.451834381862735,2.09260003381505,0.451834381862735,1.56445369219052,5.74708995523809,0.451834381862735,6.06345972593097,5.4426015076256,1.72542261122999,4.78818823835874,4.48174480889382,3.59570173821112,1.56598659467433,5.03834822488138,1.53579964061682,3.49695465592524,0.451834381862735,4.95807263987811,1.68113498911435,0.451834381862735
"FOXI3",9.13324342357097,5.29394311781988,3.76786084017622,4.4444142034109,7.76847376199079,6.37061422391911,8.1925638283428,1.94579736399999,7.92971525389208,7.70928311187521,7.53026605306632,2.54026420894184,7.35305532172663,1.6516207506593,2.05485827364415,4.60867218071933,6.71060645857497,0.451834381862735,2.16566815001418,6.00208688560747,1.99534340686719,0.451834381862735,2.15858698330575,1.53074822989358,7.62361379948787,0.451834381862735,0.451834381862735,5.86429867311399,1.61868772610896,0.451834381862735,7.07926566358769,4.55779147464483,2.9271265682898,2.76592428716805,1.99185134556953,2.06727024090655,0.451834381862735,4.82687378256644,1.53579964061682,2.27515395699874,2.17598516132699,7.9378787128254,0.451834381862735,0.451834381862735
"PNOC",4.8801798331649,1.8456021350715,0.451834381862735,1.45117258914483,0.451834381862735,0.451834381862735,3.95382148919282,0.451834381862735,2.93834194852524,0.451834381862735,11.9384922670898,1.56204372492984,2.8094309088605,2.10582666251975,7.96308001975904,3.86427924362564,3.08016787784586,0.451834381862735,9.66243599448279,2.13432757196228,0.451834381862735,0.451834381862735,1.69179169239647,1.94580219102648,0.451834381862735,0.451834381862735,1.54881087289452,1.56445369219052,4.29594702968441,1.64730418159057,0.451834381862735,1.64781558991768,5.4841877629405,9.94232867421831,13.9184298886101,0.451834381862735,0.451834381862735,10.006982818856,0.451834381862735,2.27515395699874,1.70507408235967,11.8057915611882,1.68113498911435,0.451834381862735
"LINC00635",9.42558687465998,4.98347602600554,2.4316969380918,4.53251462091606,0.451834381862735,3.13751198159113,8.30456061727898,5.77569899714834,2.45934520599409,0.451834381862735,7.60558528455309,1.56204372492984,0.451834381862735,4.14208113312931,0.451834381862735,5.45932555903252,4.66917969451258,0.451834381862735,0.451834381862735,5.43528487395135,1.56801627441701,0.451834381862735,2.75597181889804,3.87055621592361,4.88943304094271,0.451834381862735,0.451834381862735,0.451834381862735,2.0624144419642,0.451834381862735,2.27797407988031,8.95789389411777,4.16836638804063,7.75847113060558,1.99185134556953,0.451834381862735,1.99264990504664,4.98832500455836,1.53579964061682,0.451834381862735,3.64082776828816,6.01336239881526,0.451834381862735,1.62176116354264
"LINC01812",0.451834381862735,6.35765183449576,1.65184808287029,1.83943029387113,0.451834381862735,0.451834381862735,2.15809601452362,4.78173895478468,0.451834381862735,0.451834381862735,2.96920711513021,1.56204372492984,0.451834381862735,1.6516207506593,0.451834381862735,2.50238313456375,1.64520236064016,0.451834381862735,0.451834381862735,2.46410468187212,0.451834381862735,2.29246933310086,1.69179169239647,3.40210076968508,0.451834381862735,0.451834381862735,1.96983550412547,0.451834381862735,0.451834381862735,0.451834381862735,2.27797407988031,3.75947485455294,3.80439666597075,4.32245839097066,4.73536360082974,0.451834381862735,1.56598659467433,6.10149381607182,0.451834381862735,6.74628816563366,0.451834381862735,5.36611091830442,1.68113498911435,5.20474309155881
"CHODL",9.81569379188408,7.79434646574311,0.451834381862735,1.83943029387113,8.16675211703795,1.93144157609489,10.1837724965139,5.77569899714834,6.92739519320308,4.17505016386989,11.0434264827954,4.41714790754545,2.03396734064311,3.4022656216925,3.0204437645139,3.96895430266968,8.08291750052197,0.451834381862735,0.451834381862735,6.33531513933714,2.93610536700735,2.29246933310086,5.08021643321925,0.451834381862735,3.04061395252506,0.451834381862735,1.96983550412547,4.73307862543341,2.63524819550228,0.451834381862735,5.44388160558568,8.93167514625475,6.11313993306541,10.7534179863549,7.57799689742947,0.451834381862735,8.17493620246073,10.9523205783201,5.92988996169498,0.451834381862735,0.451834381862735,9.10220362945617,5.94871398645135,3.19860783236524
"NXPH2",0.451834381862735,1.45577350514548,2.10612583714707,5.28109383737037,0.451834381862735,1.93144157609489,6.55393024353299,6.8542436885475,5.2429083568352,5.77960417619882,5.92174613889284,0.451834381862735,1.59716548045943,1.6516207506593,0.451834381862735,3.62839344567982,0.451834381862735,0.451834381862735,2.98544776209465,6.09288832402742,8.76654506512038,4.35480302246435,4.93552890551918,0.451834381862735,1.54091582931337,1.43205211048549,1.54881087289452,0.451834381862735,3.46830862208049,0.451834381862735,7.38284533514806,8.2724229253387,7.3540725904295,7.18969104694968,9.40379240812013,2.06727024090655,2.93226772270982,12.798199754232,1.95252756604624,4.13567458740191,2.17598516132699,3.6706559790542,5.26845760220513,6.26302359446818
"EGFL6",5.04351291789872,7.1143075973466,2.10612583714707,6.16364451929149,0.451834381862735,2.84457002171,8.14411712540923,1.53074460520565,3.43843619838029,2.85298690621008,9.43227084656145,0.451834381862735,0.451834381862735,1.6516207506593,0.451834381862735,5.83414936225836,10.5443680657973,0.451834381862735,3.74814809287374,8.64825500227279,0.451834381862735,1.79446714069703,7.35615883893341,3.28619442894382,2.70822148218425,1.81375331273491,0.451834381862735,1.9906153032694,0.451834381862735,0.451834381862735,5.41596390342228,11.8401949765383,10.0569485036809,4.06462951194114,5.61260465663231,2.06727024090655,2.75353228361808,7.733980991521,0.451834381862735,2.27515395699874,0.451834381862735,7.98486060562413,2.14461125131261,2.06647184172685
"LRRTM1",3.93521529469905,5.18863602799342,0.451834381862735,1.83943029387113,0.451834381862735,0.451834381862735,7.18476364237009,5.30550139399048,2.93834194852524,3.07887572347024,9.97820814201003,2.29470153533876,0.451834381862735,4.50387110142289,0.451834381862735,1.69874479083812,1.64520236064016,0.451834381862735,1.69719555856937,0.451834381862735,1.56801627441701,1.79446714069703,0.451834381862735,0.451834381862735,0.451834381862735,0.451834381862735,0.451834381862735,0.451834381862735,0.451834381862735,1.64730418159057,0.451834381862735,3.3948035661905,1.72542261122999,6.89300146489523,4.68810196407452,0.451834381862735,5.75828412050851,10.2932244088214,4.61509013157651,0.451834381862735,1.70507408235967,10.0469730706494,0.451834381862735,0.451834381862735
"PRSS1",9.83363135168377,5.90528235911325,0.451834381862735,2.54333964426974,2.47233537138883,1.93144157609489,8.1925638283428,1.94579736399999,2.45934520599409,1.7514664719712,7.99848390169884,2.29470153533876,0.451834381862735,0.451834381862735,2.62571198339195,0.451834381862735,7.7055846752076,12.494169470237,1.69719555856937,6.8202582564437,2.30387935668106,1.79446714069703,13.1820604090818,0.451834381862735,2.26215869026023,0.451834381862735,2.2743331739898,1.9906153032694,0.451834381862735,2.89828367925238,3.55378455057663,8.91690061467991,2.81081425864615,1.69787505150248,3.23040173808868,2.06727024090655,0.451834381862735,5.46124979716338,1.95252756604624,1.78112707587414,0.451834381862735,11.8252839214112,2.47590890586065,0.451834381862735
"LINC02354",6.67350533107605,3.76875206303484,0.451834381862735,3.89754005422512,1.67876217963358,0.451834381862735,4.98454573641828,3.28618678172635,2.13018291340608,4.07635759899265,3.96073138335992,1.56204372492984,0.451834381862735,1.6516207506593,2.05485827364415,3.17799578299063,6.66907734781468,3.02827001246255,3.17518887327912,3.81221844371085,0.451834381862735,0.451834381862735,0.451834381862735,0.451834381862735,1.95933586181463,0.451834381862735,0.451834381862735,0.451834381862735,1.61868772610896,2.42481692963836,6.71731673358288,2.89918343581673,2.20259374747406,2.76592428716805,1.56538491961369,0.451834381862735,0.451834381862735,4.43652848683749,0.451834381862735,2.27515395699874,1.70507408235967,3.41642326335602,2.14461125131261,0.451834381862735
"TAFA4",3.14838671090756,4.70636613075878,1.65184808287029,0.451834381862735,0.451834381862735,0.451834381862735,5.21080826479408,0.451834381862735,1.6701451341909,8.50150395825834,8.03666717149161,9.5468808777159,0.451834381862735,1.6516207506593,0.451834381862735,8.49753521714362,4.28372868720749,0.451834381862735,1.69719555856937,0.451834381862735,0.451834381862735,1.79446714069703,0.451834381862735,1.94580219102648,1.95933586181463,0.451834381862735,0.451834381862735,2.29840599768286,0.451834381862735,0.451834381862735,3.32910071018651,2.89918343581673,8.46085555814406,6.98240661031215,1.99185134556953,0.451834381862735,1.56598659467433,0.451834381862735,3.61979559454557,0.451834381862735,0.451834381862735,2.11534464980741,1.68113498911435,0.451834381862735
"SERTM1",3.86658903758374,8.48588674330044,0.451834381862735,0.451834381862735,1.67876217963358,0.451834381862735,4.52666603444435,4.50367258598077,5.2429083568352,7.01946758050777,8.28597846548857,4.47370137116905,2.34853546821063,2.10582666251975,0.451834381862735,4.06644375173064,2.42163266117708,1.8614490970344,1.69719555856937,7.40254959541394,0.451834381862735,1.79446714069703,1.69179169239647,1.94580219102648,0.451834381862735,1.81375331273491,3.19669620545323,1.9906153032694,8.69219853201327,1.64730418159057,6.59825223801231,4.42993455731839,8.12123993392843,8.26031859555846,9.59159970255275,0.451834381862735,2.93226772270982,9.11337271055947,2.69893491468727,1.78112707587414,0.451834381862735,6.82409915156326,2.73850282339987,1.62176116354264
"LRRC4C",6.88614062370303,9.5602978038517,0.451834381862735,0.451834381862735,0.451834381862735,0.451834381862735,7.92585660297074,2.2464497795843,4.66827357020048,3.73100984979909,6.49747486943254,5.05773211649551,1.59716548045943,0.451834381862735,2.05485827364415,4.89948415185983,2.42163266117708,0.451834381862735,1.69719555856937,3.81221844371085,5.51456031245443,0.451834381862735,2.15858698330575,3.02041157233085,1.54091582931337,2.09260003381505,1.96983550412547,4.53393552334186,6.74910993298955,0.451834381862735,5.80834951918346,7.98573604539878,0.451834381862735,4.60676219646406,6.42221162491057,3.99372039056336,8.54964635645961,6.8108716505655,5.25888106136898,1.78112707587414,0.451834381862735,4.86046857773957,3.71584161356038,1.62176116354264
"PCDHB1",0.451834381862735,7.01011101424112,0.451834381862735,5.35526166524279,0.451834381862735,0.451834381862735,4.65554265779887,3.28618678172635,3.43843619838029,7.07133109576275,5.47918991485763,1.98741597259112,2.03396734064311,0.451834381862735,2.62571198339195,3.96895430266968,5.46900046103217,1.8614490970344,1.69719555856937,2.13432757196228,1.99534340686719,2.29246933310086,0.451834381862735,1.53074822989358,2.88465292618844,0.451834381862735,0.451834381862735,2.54433124412999,0.451834381862735,0.451834381862735,6.61061089107388,6.48033244674773,4.98500582565223,5.34611170344058,4.24055337585147,0.451834381862735,0.451834381862735,0.451834381862735,1.53579964061682,0.451834381862735,1.70507408235967,4.07282645323828,1.68113498911435,0.451834381862735
"LINC02570",4.23601788051423,7.86432099601896,2.4316969380918,0.451834381862735,6.23233735590219,0.451834381862735,2.15809601452362,5.64309569795116,0.451834381862735,3.85570595131852,5.20857662591895,2.29470153533876,2.03396734064311,2.10582666251975,0.451834381862735,4.06644375173064,3.64274960468922,0.451834381862735,0.451834381862735,3.81221844371085,0.451834381862735,1.79446714069703,0.451834381862735,3.15970946030222,1.54091582931337,0.451834381862735,0.451834381862735,0.451834381862735,5.52814765545096,0.451834381862735,4.20699610467669,3.86270788321882,4.21352256668588,4.47165586946235,1.56538491961369,2.06727024090655,0.451834381862735,4.88273129961049,0.451834381862735,0.451834381862735,1.70507408235967,5.43546969892878,0.451834381862735,0.451834381862735
"NOX4",7.01750543426597,8.349201942707,0.451834381862735,1.45117258914483,0.451834381862735,1.93144157609489,8.50967979916575,0.451834381862735,4.78145390144799,0.451834381862735,7.01371366747659,0.451834381862735,0.451834381862735,1.6516207506593,0.451834381862735,6.10877126053107,1.64520236064016,1.8614490970344,0.451834381862735,8.28901504586288,5.14475211281405,0.451834381862735,0.451834381862735,1.53074822989358,1.54091582931337,0.451834381862735,2.2743331739898,0.451834381862735,3.58807953818784,0.451834381862735,5.55043537361019,3.08498204244132,1.98904350045625,6.75482580408678,11.0602664427006,0.451834381862735,9.35154724693536,8.50705306502227,2.87488779516296,10.2331439137636,0.451834381862735,11.5839234005117,5.67841702037436,8.29154016943743
